sentence,label
"Cabaran kedua yang saya hadapi adalah menjalankan norma baru seperti penjarakan sosial, memakai penutup mulut, tidak boleh keluar daripada rumah jika tidak ada uruan penting, boleh keluar dibenarkan hanya seorang, tidak boleh merentas negeri dan sebagainya. Sebagai rakyat biasa semua norma yang dikenakan terpaksa kita hadapi untuk menangani penularan COVID-19. Pada 27 Mac, dua kawasan di ,  tertakluk kepada perintah lebih ketat yang dipanggil ""Perintah Kawalan Pergerakan Diperketatkan (PKPD)"" sehingga 9 April kerana kawasan tersebut sahaja menyumbang kepada setinggi 61 kes. Dengan adanya kes ini, Kluang telah diistihar sebagai zon merah. Saya sebagai salah seorang yang tinggal di Kluang sedikit sebanyak telah menganggu emosi dan fikiran kita, perasaan takut, bimbang dan risau sentiasa ada. Banyak berfikir untuk keluar dari rumah melakukan tugasan seperti membeli keperluan harian, urusan bank dan sebagainya. Saya perlu melaksanakan norma baru seperti memakai penutup muka, membasuh tangan sekerap yang mungkin dan membasuh pakaian segera setelah keluar berurusan agar dapat menghindarkan diri dari dijangkiti COVID-19 dan juga menjangkiti orang lain. Saya perlu tanamkan sikap “kita jaga kita”, agar saya dan keluarga bebas COVID-19. Sebagai ibu kepada anak-anak sentiasa mengingatkan tentang norma baru yang perlu mereka patuhi. Melarang mereka dari melepak dan keluar bersama rakan-rakan. Jaga penjarakan sosial dan sentiasa mengikuti SOP yang ada.",1
"Cabaran keempat ialah terdapat beberapa murid tidak menyiapkan kerja. Saya telah pilih platform dalam talian seperti Google Classroom dan YouTube untuk menjalankan proses pengajaran. Selepas proses pengajaran, saya akan memberi latihan atau kuiz kepada murid. Saya juga akan memberi latihan dengan menggunakan aplikasi Quizizz, Kahoot dan Edpuzzle. Latihan ini adalah latihan berdasarkan permainan. Setiap murid yang hantar latihan, saya akan mencatatkan nama mereka. Terdapat segelintir murid tidak memberi kerjasama kepada saya. Mereka tidak membuat latihan yang saya bagi. Walaupun saya telah banyak kali mengingatkan mereka. Saya telah mengambil keputusan untuk memberitahu ibu bapa mereka untuk menyelesaikan masalah ini. ",0
"Cabaran ketiga ialah terdapat beberapa murid tidak mempunyai akses internet dan peranti digital. Oleh itu, saya telah memberi cadangan kepada ibu bapa untuk memimjamkan telefon bimbit mereka kepada anak mereka belajar dan membuat latihan yang diberi oleh guru. Bukan semua murid ada capaian internet yang baik di rumah masing-masing khususnya di kampung. Justeru, saya mencadangkan ibu bapa mohon sim kad percuma dari syarikat YES. Syarikat ini akan membekalkan sim kad percuma kepada murid mengakses internet. ",0
"Cabaran yang paling besar datangnya daripada sikap-sikap negatif seperti perasaan malas dan kehilangan semangat untuk belajar. Sepanjang tempoh PKP, saya tetap mendisiplinkan diri sendiri dengan mengamalkan gaya hidup yang sihat dan belajar mengikut jadual waktu yang telah ditetapkan. Semangat untuk belajar tidak terganggu.  PKP bukan halangan dan alasan bagi saya meneruskan pembelajaran kerana saya percaya tiada perkara yang sia-sia dalam kehidupan. Dengan ini, saya tetap berusaha menjalankan peranan sebagai guru dan pelajar sarjana setiap masa.",0
"Cabaran yang pertama yang saya menghadapi adalah saya seorang guru dan mengambil kelas master sebagai kelas sambilan di UTM. Maka, dengan wabak Covid-19 ini, saya tidak dapat hadir ke sekolah dan hadir ke institut. Semasa PKP ini saya telah menghadapi pelbagai cabaran seperti tidak dapat membuat kerja sekolah, tugasan UTM, tidak dapat membeli barangan keperluan dan pelbagai lagi. Saya berasa amat rumit dalam menyelesaikan tugasan-tugasan yang amat penting. ",0
"Cabaran yang saya hadapi ialah menghadapi tugasan yang berat semasa saya menyambung pengajian. Saya telah menggunakan kemahiran kognitif untuk berfikir, memahami dan mengingati perkara yang disampaikan oleh pensyarah. Apabila saya tidak memahami sesuatu topik, saya akan mencari maklumat di internet. Saya akan mengendali masa dengan baik. Selain itu, saya juga akan membuat perbincangan dengan kawan. Dengan ini, saya dapat memahami topik tersebut dengan mendalam. Saya akan berasa puas hati semasa saya dapat menyelesaikan masalah.",2
"Cabaran yang saya hadapi semasa tempoh PKP ini pertama tentang pekerjaan. Sebagai seorang guru, semua sedia maklum sekolah ditutup, bermakna cuti untuk guru-guru. Sebagai rakyat, saya patuh dengan arahan PKP yang telah dikeluarkan . Namun terdetik didalam hati bagaimana anak-anak murid saya menghadapi situasi PKP ini. Bagaimana mereka apabila tidak bersekolah. Namun demikian, pandemik COVID-19 telah banyak mengubah lanskap kehidupan kita pada hari ini. Dengan Perintah Kawalan Pergerakan (PKP) ini, setiap individu yang tidak mempunyai peranan khusus dalam perkhidmatan, semua perlu berada di rumah masing-masing, kurangkan pergerakan dan kurangkan bersentuhan (kontak). Dalam aspek pendidikan, sekolah dan institut pendidikan tinggi (IPT) turut mengubah kaedah pelaksanaan pendidikan kepada atas talian sepenuhnya. Pembelajaran atas talian ini sebenarnya mampu menghasilkan seseorang yang mempunyai kemahiran pembelajaran sepanjang hayat (Life Long Learning). Kemahiran pembelajaran sepanjang hayat ini adalah salah satu kemahiran utama dalam Kemahiran Abad Ke-21 yang perlu dikuasai oleh setiap individu untuk berjaya dalam abad yang mencabar ini. Kemahiran ini memerlukan seseorang yang mampu menentukan apa yang perlu dipelajari, mencari maklumat atau bahan untuk dipelajari, mempunyai kemahiran pembelajaran kendiri dan berdikari, bermotivasi, serta boleh membuat refleksi terhadap pembelajarannya dengan melakukan pentaksiran kendiri atau cara yang lain.",1
"Cara menangani kerisauan bukanlah dengan menjauhkan diri daripada ketakutan, tetapi menguruskan dan bertolak ansur dengan ketidakpastian yang ada. Sebagai seorang  ibu, saya    faham saya perlu  berusahalah untuk menjadi model menguruskan kebimbangan dan kerisauan kepada anak-anak.  Pada pandangan saya, sekiranya saya sentiasa cemas, murang, dan menunjukkan kerisauan dan kebimbangan saya sudah pasti ahli keluarga  akan memerhati dan mengikut cara sedemikian terutama anak-anak saya. Oleh itu, saya perlu mempunyai minda sedar dan sentiasa fokus kepada apa yang sedang berlaku. Jangan  membiarkan diri dan situasi menjadi lebih buruk. Sekiranya saya mengahadpi kebimbangan yang  melampau, keadaan sedemikian akan mengganggu kesihatan saya. Saya sentiasa memotivasi diri sendiri dan juga berkongsi kerisauan saya kepada ahli keluarga supaya mereka mengetahui dan faham keadaan yang sebenar. Dengan itu, semua ahli keluarga bersama-sama menghadapinya dengan hati yang terbuka dan melakunya dengan sebaik mungkin. Kami sentiasa saling memberi kata-kata semanngat antara satu sama lain. Kami juga  menyemak terlebih dahulu kesahihan sesuatu maklumat berhubung wabak COVID-19 dan Perintah Kawalan Pergerakan (PKP) yang ditularkan di sosial media.  Kami yakin sekiranya semua rakyat berganding bahu dan berjuang bersama-sama memerangi pandemik ini, kita akan menang dalam peperangan wabak ini.  Justeru, kerisauan dan kebimbangan saya dapat dihapuskan secara beransur-ansur. ",1
"Cognition is a term referring to the mental processes involved in gaining knowledge and comprehension. These cognitive processes include thinking, knowing, remembering, judging, and problem-solving.﻿ These are higher-level functions of the brain and encompass language, imagination, perception, and planning. ",2
"Dalam empat bulan ini, saya menyedari bahawa psikologi kognitif dapat membantu saya menimbulkan perkembangan dan pertumbuhan kepribadian secara positif. Di samping itu, saya juga  dapat memandangkan perkara secara positif dan melihat segala hal dari sudut pandang orang lain. Saya tidak lagi berkeras dengan pendirian saya sendiri dan berani untuk menghadapi cabaran-cabaran sehingga mengatasi masalah-masalah.",2
"Dalam kehidupan seharian kita memang terdapat banyak masalah yang kita uruskan setiap hari, lebih-lebih lagi pada masa PKP. Masalah-masalah yang terlalu banyak akan menimbulkan stres pada diri sendiri dan seterusnya akan mengganggu kesihatan psikologi dan mental.  Oleh itu, mengetahui cara penyelesaian masalah  adalah sangat  penting. Penyelesaian masalah merupakan salah satu daripada proses kognitif dan pembelajaran yang perlu dilakukan oleh setiap orang. Penyelesaian masalah mempunyai perkaitan yang rapat dengan keupayaan kognisi manusia serta pembelajaran yang diperolehi daripada pengalaman lalu. Kognisi bermaksud “untuk mengetahui”. Kognisi lebih menekankan kepada perkembangan pengetahuan dan pemahaman (Clarke & Gillet, 1997). Kognisi adalah merupakan satu proses intelektual di mana proses ini berlaku secara sistematik iaitu maklumat diperolehi, ditransformasi, disimpan, diambil semula, dan akhirnya digunakan. Penyelesaian masalah adalah penting bagi kita untuk menjadikan hidup kita menjadi sejahtera, walaupun tidak semua masalah yang kita, kesulitan hidup kita akan mampu dikurangkan. Menurut Clarke dan Gillet (1997), masalah boleh didefinisikan sebagai rintangan yang boleh menghalang seseorang daripada mencapai hadapi sepenuhnya dapat diselesaikan secara menyeluruh namun dengan adanya penyelesaian masalah matlamat yang diigini.  Wolfgang Kohler percaya bahawa sesuatu penyelesaian masalah adalah memerlukan celik akal (insight) dan  diaplikasikan dalam kehidupan kita manakala Stravinsky (1948) (dlm. Cohen & Stemmer, 2007), menjelaskan bahawa penyelesaian masalah adalah proses yang melibatkan aktiviti kreatif oleh seseorang individu, beliau menegaskan bahawa semua proses kreativiti adalah merupakan penyelesaian masalah.",1
"Dalam kembara pemulihan tersebut, saya belajar mengenali diri dengan cara menyedari potensi dan kelemahan diri sendiri. Setiap potensi yang wujud itu saya gunakan sebaik-baiknya manakala kelemahan itu diatasi dengan cara yang praktikal. Apa yang penting adalah integrasi di antara keempat-empat elemen tersebut. Ini membawa maksud, untuk mencapai kesejahteraan diri, saya tidak boleh mengabaikan salah satu elemen jasad, minda, emosi dan jiwa ini. Saya perlu menggabungkan keempat-empat elemen itu bagi mencapai keseimbangan dalam kehidupan. ",1
"Dalam konteks pengurusan kerja pula, pembelajaran secara atas talian agak memberi tekanan kepada saya. Hal ini kerana, di samping memberi tugasan kepada murid-murid, saya juga perlu memastikan anak-anak saya sendiri membuat kerja yang diberikan guru mereka. Jadi pada awalnya, agak sukar untuk menyesuaikan diri dengan norma baharu ini. Saya merasakan pembelajaran atas talian ini satu bebanan dan melihatnya secara negative dengan mencari pelbagai alasan untuk mengelakkannya. ",0
"Dalam menempuh cabaran yang dilalui itu juga, saya melihat diri saya sebagai seorang yang sensitif kerana mempunyai tahap kesedaran yang tinggi terhadap persekitaran. Saya menjadi serba salah untuk menolak arahan kerana bimbang akan mengecewakan harapan pihak pengurusan. Namun begitu, dalam membuat keputusan itu juga, saya cenderung untuk menggunakan gerak hati atau naluri setelah melakukan meditasi. Situasi ini menunjukkan bahawa saya berhati-hati untuk membuat sebarang keputusan dalam keadaan emosi yang tidak stabil. ",0
"Dalam menghadapi  keletihan emosi, mental dan fizikal berikutan tekanan kerja berlebihan, saya  mestilah menyiapkan diri saya untuk mendepani cabaran ini. saya juga  perlu  mengambil langkah proaktif yang sesuai dan relevan menempuhi cabaran ini.",1
Dalam menghadapi cabaran PKP ini saya dapati berbagai pro dan kontra yang perlu saya lalui.  Kebaikan yang diperolehi iaitu saya dapat meluangkan lebih banyak masa bersama ahli keluarga di rumah dengan menjalankan aktiviti harian bersama.  Ini meningkatkan ikatan kekeluargaan kami.  Seterusnya mengurangkan perbelanjaan yang tidak sepatutnya sekiranya kerap keluar rumah.  Prosedur yang dikenakan apabila berurusan di tempat awam seperti perlu mencatat butiran nama serta bacaan suhu sebelum memasuki sesebuah kedai membuatkan kami sekeluarga lebih senang duduk di rumah.  Begitu juga jarak yang perlu diambil apabila ingin makan di kedai membuatkan kami lebih selesa makan bersama di rumah.,2
"Dalam menghadapi pengalaman baru mengikuti pengajian secara online ini kadang-kadang terdapat gangguan dari segi teknikal, gangguan capaian talian yang sering terputus-putus, gangguan bunyi dan sebagainya samada dari pihak saya mahupun pihak rakan-rakan atau pensyarah.  Pengalaman menggunakan capaian Big Blue Button dan Cisco Webex Meetings telah memberikan saya satu lagi pengalaman yang sangat berharga dalam menghadapi cabaran kemajuan teknologi yang kian pesat membangun dari semasa ke semasa.  Selain itu saya dapat membuat perbincangan berkumpulan dengan rakan-rakan melalui capaian Google Meet, Telegram dan juga Whatsapp.  Perbezaan pembelajaran saya kini adalah dari perlu membuat perjalanan dari Johor Bahru ke Kluang kepada duduk di rumah dan belajar secara online.  Ini menjimatkan masa serta kos-kos yang terlibat semasa membuat perjalanan mengikuti pembelajaran.   ",1
"Dalam menghadapi tempoh PKP, saya sebagai suri rumah yang bekerja di Unit Sumber Manusia, Agensi Penguatkuasaan Maritim Malaysia (APMM) di bawah  essential services di samping mengikuti program PESISIR Kluang, UTM Skudai sangat mencabar dan bukanlah mudah.  Pada awal PKP saya telah bertugas mengikut jadual iaitu sehari berada di pejabat mengikut waktu bekerja biasa (7.30 pagi hingga 4.30 petang) dan sehari bekerja dari rumah (BDR) (work from home).  Walaupun BDR, saya perlu melaksanakan tugas seperti waktu bekerja di pejabat kerana membantu rakan yang berada di pejabat.  Ini berlaku hanya beberapa minggu sahaja,  setelah itu kami telah dipanggil bekerja seperti hari bekerja biasa seterusnya penjadualan dibatalkan.",1
"Dalam menjalani kehidupan, saya sentiasa cuba melatih diri untuk berfikiran positif dan bertanggungjawab atas perkara yang saya pilih. Dalam masa yang sama, saya menitik beratkan elemen pengurusan masa supaya saya dapat membahagikan waktu di antara kehidupan peribadi, kerjaya dan belajar. Kesihatan fizikal dan mental juga perlu diambil kira kerana ia menjadi kayu pengukur kepada kualiti kehidupan seseorang. Sekiranya perkara-perkara ini diabaikan, seseorang individu itu boleh mengalami gangguan kesihatan tubuh, emosi, jiwa mahupun minda.  ",1
"Dalam PKP ini, Kementerian Pendidikan Malaysia telah mengeluarkan panduan pelaksanaan pengajaran dan pembelajaran (PdP) semasa PKP bermula 1 April 2020 yang merangkumi pembelajaran secara atas talian menggunakan Google Classroom (GC) supaya pelajar tidak ketinggalan dalam pendidikan. Sekolah saya juga telah menggunakan GC dengan dibimbing oleh guru muda yang minat dan cilik IT. Semua guru menggunakan GC sebagai perantara menyampaikan pdp kepada murid-murid. Murid perlu menentukan apakah yang perlu dipelajari, mencari bahan yang telah guru letak di platform pembelajaran maya seperti Google Classroom, kemudian menyusun masa sendiri untuk meneliti bahan tersebut kemudian menyelesaikannya. Murid perlu belajar menyusun masa dan keutamaan, bahan mana yang perlu dipelajari dan diselesaikan terlebih dahulu, yang mana kemudian. Ibu bapa pada mulanya perlu membimbing anak menyusun tugasan yang diberikan oleh guru untuk diselesaikan dan hantar kepada cikgu secara maya. Guru perlu memberi maklum balas kepada hasil kerja murid supaya mereka terus bermotivasi untuk menyelesaikan tugasan seterusnya. ",1
